Order ID,Amount,Profit,Quantity,Category,Sub-Category,PaymentMode,,,,, 
B-26023,1117,447,10,Furniture,Bookcases,EMI,,,,,
B-25655,9,-6,2,Clothing,Skirt,Credit Card,,,,,
B-25686,332,503,3,Electronics,Printers,COD,,,,,
B-25655,7,-4,3,Clothing,Hankerchief,COD,,,,,
B-25601,8,-2,3,Clothing,Hankerchief,Credit Card,,,,,
B-25862,2061,701,5,Furniture,Bookcases,UPI,,,,,
B-25626,1103,276,3,Furniture,Chairs,EMI,,,,,
B-25823,2103,322,8,Electronics,Electronic Games,UPI,,,,,
B-25881,2115,23,5,Furniture,Chairs,COD,,,,,
B-25910,850,-289,5,Electronics,Electronic Games,COD,,,,,
B-25830,1063,64,7,Electronics,Phones,EMI,,,,,
B-25978,1063,-175,4,Electronics,Electronic Games,EMI,,,,,
B-25997,2292,127,7,Furniture,Bookcases,COD,,,,,
B-25661,7,-1,2,Clothing,Hankerchief,Credit Card,,,,,
B-25969,2452,191,7,Furniture,Bookcases,UPI,,,,,
B-25858,2457,665,11,Electronics,Electronic Games,EMI,,,,,
B-25697,4,-3,1,Clothing,Skirt,Credit Card,,,,,
B-25798,2830,-1981,13,Furniture,Bookcases,EMI,,,,,
B-25873,7,1,1,Clothing,Hankerchief,COD,,,,,
B-25740,7,0,2,Clothing,Skirt,COD,,,,,
B-25700,7,-3,2,Clothing,Hankerchief,COD,,,,,
B-25757,3151,-35,7,Clothing,Trousers,EMI,,,,,
B-25973,4141,1698,13,Electronics,Printers,COD,,,,,
B-25698,7,-2,1,Clothing,Hankerchief,COD,,,,,
B-25993,4363,305,5,Furniture,Tables,EMI,,,,,
B-31500,1096,658,7,Electronics,Electronic Games,COD,,,,,
B-31501,5729,64,14,Furniture,Chairs,EMI,,,,,
B-31502,2927,146,8,Furniture,Bookcases,EMI,,,,,
B-31503,2847,712,8,Electronics,Printers,Credit Card,,,,,
B-31504,2617,1151,4,Electronics,Phones,Credit Card,,,,,
B-31505,2244,247,4,Clothing,Trousers,Credit Card,,,,,
B-31506,275,-275,4,Clothing,Saree,COD,,,,,
B-31507,387,-213,5,Clothing,Saree,UPI,,,,,
B-31508,50,-44,2,Clothing,Hankerchief,UPI,,,,,
B-31509,135,-54,5,Clothing,Kurti,COD,,,,,
B-31510,231,-190,9,Clothing,Hankerchief,COD,,,,,
B-31511,2125,-234,6,Electronics,Printers,EMI,,,,,
B-31512,3873,-891,6,Electronics,Phones,Credit Card,,,,,
B-31513,729,-492,5,Furniture,Bookcases,UPI,,,,,
B-31514,2188,1050,5,Furniture,Bookcases,Credit Card,,,,,
B-31515,6,-3,1,Clothing,Hankerchief,UPI,,,,,
B-31516,1854,433,5,Furniture,Bookcases,Credit Card,,,,,
B-31517,6,1,1,Clothing,Kurti,UPI,,,,,
B-31518,2093,721,5,Furniture,Chairs,Credit Card,,,,,
B-31519,7,-1,2,Clothing,Skirt,UPI,,,,,
B-31520,1622,-624,5,Furniture,Tables,Credit Card,,,,,
B-31521,1622,95,5,Electronics,Printers,Credit Card,,,,,
B-31522,373,254,6,Electronics,Printers,UPI,,,,,
B-31523,82,-33,4,Clothing,Kurti,COD,,,,,
B-31524,8,2,2,Clothing,Skirt,UPI,,,,,
B-31525,1954,782,3,Electronics,Phones,Credit Card,,,,,
B-31526,1543,370,8,Electronics,Printers,Credit Card,,,,,
B-31527,1506,-266,6,Electronics,Printers,Credit Card,,,,,
B-31528,1829,-56,6,Furniture,Tables,Credit Card,,,,,
B-31529,9,-1,3,Clothing,Skirt,UPI,,,,,
B-31530,1461,202,5,Furniture,Tables,EMI,,,,,
B-31531,391,113,8,Clothing,Stole,COD,,,,,
B-31532,1824,1303,8,Electronics,Phones,Credit Card,,,,,
B-31533,16,-15,4,Clothing,Hankerchief,UPI,,,,,
B-31534,1745,122,2,Furniture,Tables,Credit Card,,,,,
B-31535,663,-212,5,Electronics,Printers,UPI,,,,,
B-31536,10,-1,1,Clothing,Leggings,UPI,,,,,
B-31537,1630,802,5,Furniture,Tables,EMI,,,,,
B-31538,12,0,2,Clothing,Hankerchief,UPI,,,,,
B-31539,12,-7,2,Clothing,Leggings,UPI,,,,,
B-31540,1709,564,3,Clothing,Trousers,Credit Card,,,,,
B-31541,12,3,1,Clothing,Stole,UPI,,,,,
B-31542,1625,-77,3,Electronics,Phones,EMI,,,,,
B-31543,13,5,2,Clothing,Hankerchief,UPI,,,,,
B-31544,1361,980,3,Furniture,Tables,COD,,,,,
B-31545,1622,-448,3,Electronics,Phones,EMI,,,,,
B-31546,1547,340,6,Electronics,Accessories,EMI,,,,,
B-31547,1657,460,4,Furniture,Chairs,Credit Card,,,,,
B-31548,1603,0,9,Clothing,Saree,Credit Card,,,,,
B-31549,1549,-439,4,Electronics,Phones,Credit Card,,,,,
B-31550,1183,106,4,Electronics,Printers,EMI,,,,,
B-31551,74,-123,8,Clothing,Skirt,UPI,,,,,
B-31552,1499,239,13,Clothing,Saree,Credit Card,,,,,
B-31553,1120,199,6,Clothing,Saree,EMI,,,,,
B-31554,15,-2,1,Clothing,T-shirt,Debit Card,,,,,
B-31555,1487,624,3,Clothing,Trousers,Credit Card,,,,,
B-31556,1118,206,2,Furniture,Tables,Credit Card,,,,,
B-31557,11,-5,2,Clothing,Hankerchief,COD,,,,,
B-31558,15,4,1,Clothing,Hankerchief,Debit Card,,,,,
B-31559,1364,1864,5,Furniture,Tables,Credit Card,,,,,
B-31560,1337,147,7,Electronics,Printers,Credit Card,,,,,
B-31561,15,2,1,Clothing,Leggings,Debit Card,,,,,
B-31562,322,-193,5,Electronics,Printers,UPI,,,,,
B-31563,1316,527,7,Electronics,Electronic Games,Credit Card,,,,,
B-31564,1314,342,3,Furniture,Bookcases,Credit Card,,,,,
B-31565,17,7,3,Clothing,Hankerchief,Debit Card,,,,,
B-31566,17,2,2,Clothing,Skirt,Debit Card,,,,,
B-31567,17,-12,5,Clothing,Skirt,Debit Card,,,,,
B-31568,1308,536,3,Furniture,Bookcases,Credit Card,,,,,
B-31569,1076,-38,4,Electronics,Printers,Credit Card,,,,,
B-31570,1301,573,5,Electronics,Accessories,Credit Card,,,,,
B-31571,1300,-16,8,Electronics,Printers,Credit Card,,,,,
B-31572,11,-2,4,Clothing,Hankerchief,COD,,,,,
B-31573,1298,65,9,Electronics,Printers,EMI,,,,,
B-31574,304,97,6,Clothing,Stole,UPI,,,,,
B-31575,1055,264,4,Electronics,Printers,EMI,,,,,
B-31576,17,-13,4,Clothing,Skirt,Debit Card,,,,,
B-31577,147,73,3,Clothing,Stole,COD,,,,,
B-31578,965,-68,3,Electronics,Printers,COD,,,,,
B-31579,12,-2,3,Clothing,Hankerchief,COD,,,,,
B-31580,14,-2,3,Clothing,Hankerchief,UPI,,,,,
B-31581,934,-916,7,Electronics,Electronic Games,COD,,,,,
B-31582,929,-93,9,Clothing,Saree,COD,,,,,
B-31583,18,3,2,Clothing,Hankerchief,Debit Card,,,,,
B-31584,916,192,11,Electronics,Phones,COD,,,,,
B-31585,76,-72,9,Clothing,Hankerchief,COD,,,,,
B-31586,869,67,4,Furniture,Tables,COD,,,,,
B-31587,112,24,3,Clothing,Kurti,COD,,,,,
B-31588,39,16,6,Clothing,Skirt,UPI,,,,,
B-31589,857,-274,2,Furniture,Tables,COD,,,,,
B-31590,828,230,2,Furniture,Chairs,COD,,,,,
B-31591,1279,-640,8,Electronics,Printers,EMI,,,,,
B-31592,1250,486,7,Clothing,Saree,EMI,,,,,
B-31593,823,-18,7,Furniture,Chairs,COD,,,,,
B-31594,1157,-13,9,Furniture,Bookcases,Credit Card,,,,,
B-31595,126,-63,3,Electronics,Accessories,UPI,,,,,
B-31596,1145,-706,3,Electronics,Phones,Credit Card,,,,,
B-31597,774,170,3,Electronics,Accessories,COD,,,,,
B-31598,24,-1,2,Clothing,Hankerchief,COD,,,,,
B-31599,774,170,3,Electronics,Accessories,COD,,,,,
B-31600,93,-1,2,Clothing,Hankerchief,COD,,,,,
B-31601,765,-36,3,Electronics,Electronic Games,COD,,,,,
B-31602,762,101,6,Electronics,Printers,COD,,,,,
B-31603,761,266,9,Electronics,Electronic Games,COD,,,,,
B-31604,96,-48,5,Clothing,Leggings,UPI,,,,,
B-31605,1137,-14,7,Electronics,Printers,EMI,,,,,
B-31606,18,8,2,Clothing,Hankerchief,Debit Card,,,,,
B-31607,749,-307,7,Furniture,Furnishings,COD,,,,,
B-31608,1120,199,6,Clothing,Saree,EMI,,,,,
B-31609,744,119,6,Electronics,Printers,COD,,,,,
B-31610,14,0,4,Clothing,Hankerchief,UPI,,,,,
B-31611,19,8,2,Clothing,Hankerchief,Debit Card,,,,,
B-31612,512,-225,5,Clothing,Saree,COD,,,,,
B-31613,742,198,2,Furniture,Bookcases,COD,,,,,
B-31614,44,-40,3,Clothing,Stole,COD,,,,,
B-31615,1061,-36,8,Furniture,Bookcases,EMI,,,,,
B-31616,19,-2,2,Clothing,Leggings,Debit Card,,,,,
B-31617,17,0,1,Clothing,Hankerchief,COD,,,,,
B-31618,741,267,5,Furniture,Bookcases,COD,,,,,
B-31619,735,-235,6,Electronics,Printers,COD,,,,,
B-31620,19,-1,1,Clothing,Shirt,Debit Card,,,,,
B-31621,1021,-48,4,Electronics,Electronic Games,EMI,,,,,
B-31622,556,-209,7,Clothing,Saree,COD,,,,,
B-31623,63,-17,6,Clothing,Leggings,COD,,,,,
B-31624,734,248,2,Furniture,Chairs,COD,,,,,
B-31625,933,166,5,Clothing,Saree,Credit Card,,,,,
B-31626,20,-9,6,Clothing,Hankerchief,Debit Card,,,,,
B-31627,877,395,2,Furniture,Bookcases,Credit Card,,,,,
B-31628,719,303,6,Furniture,Chairs,COD,,,,,
B-31629,12,1,2,Clothing,Hankerchief,COD,,,,,
B-31630,714,56,4,Clothing,Saree,COD,,,,,
B-31631,50,-15,4,Clothing,Leggings,COD,,,,,
B-31632,709,-100,5,Electronics,Phones,COD,,,,,
B-31633,21,-12,3,Clothing,Hankerchief,Debit Card,,,,,
B-31634,693,254,6,Clothing,Saree,COD,,,,,
B-31635,24,1,4,Clothing,Hankerchief,COD,,,,,
B-31636,24,1,2,Clothing,Hankerchief,UPI,,,,,
B-31637,24,1,2,Clothing,Hankerchief,COD,,,,,
B-31638,21,10,1,Clothing,T-shirt,Debit Card,,,,,
B-31639,681,259,4,Furniture,Chairs,COD,,,,,
B-31640,674,-187,2,Furniture,Tables,COD,,,,,
B-31641,671,-309,5,Electronics,Electronic Games,COD,,,,,
B-31642,646,-213,3,Electronics,Electronic Games,COD,,,,,
B-31643,40,15,1,Clothing,Kurti,COD,,,,,
B-31644,24,-2,2,Clothing,T-shirt,COD,,,,,
B-31645,644,167,2,Electronics,Printers,COD,,,,,
B-31646,643,225,2,Electronics,Printers,COD,,,,,
B-31647,632,-316,6,Clothing,Saree,COD,,,,,
B-31648,632,316,6,Clothing,Saree,COD,,,,,
B-31649,610,208,3,Electronics,Printers,COD,,,,,
B-31650,78,-28,6,Clothing,Kurti,UPI,,,,,
B-31651,595,119,4,Furniture,Bookcases,COD,,,,,
B-31652,595,292,3,Clothing,Saree,COD,,,,,
B-31653,852,51,5,Furniture,Bookcases,Credit Card,,,,,
B-31654,594,89,3,Furniture,Bookcases,COD,,,,,
B-31655,585,175,13,Clothing,T-shirt,COD,,,,,
B-31656,582,262,5,Furniture,Furnishings,COD,,,,,
B-31657,845,84,7,Clothing,Saree,Credit Card,,,,,
B-31658,829,19,4,Electronics,Printers,Credit Card,,,,,
B-31659,561,212,3,Clothing,Saree,COD,,,,,
B-31660,771,-424,2,Electronics,Phones,Credit Card,,,,,
B-31661,765,8,6,Clothing,Saree,EMI,,,,,
B-31662,31,2,2,Clothing,Hankerchief,COD,,,,,
B-31663,557,-111,2,Electronics,Electronic Games,COD,,,,,
B-31664,757,371,2,Electronics,Printers,Credit Card,,,,,
B-31665,545,-73,11,Electronics,Phones,COD,,,,,
B-31666,1052,-82,3,Furniture,Bookcases,UPI,,,,,
B-31667,544,-152,3,Furniture,Bookcases,COD,,,,,
B-31668,22,9,2,Clothing,Leggings,Debit Card,,,,,
B-31669,757,371,2,Electronics,Printers,Credit Card,,,,,
B-31670,742,198,2,Furniture,Bookcases,Credit Card,,,,,
B-31671,537,107,3,Clothing,Saree,COD,,,,,
B-31672,536,91,1,Clothing,Trousers,COD,,,,,
B-31673,6,3,1,Clothing,Hankerchief,COD,,,,,
B-31674,523,204,7,Clothing,Trousers,COD,,,,,
B-31675,27,9,2,Clothing,T-shirt,UPI,,,,,
B-31676,516,392,8,Furniture,Chairs,COD,,,,,
B-31677,504,116,3,Furniture,Bookcases,COD,,,,,
B-31678,502,84,4,Electronics,Phones,COD,,,,,
B-31679,734,213,6,Electronics,Electronic Games,Credit Card,,,,,
B-31680,42,12,2,Clothing,Kurti,COD,,,,,
B-31681,29,11,4,Clothing,Skirt,COD,,,,,
B-31682,240,12,6,Clothing,Kurti,UPI,,,,,
B-31683,496,-79,2,Clothing,Trousers,COD,,,,,
B-31684,485,29,4,Electronics,Electronic Games,COD,,,,,
B-31685,31,-11,3,Clothing,Skirt,UPI,,,,,
B-31686,676,151,3,Electronics,Printers,Credit Card,,,,,
B-31687,23,8,2,Clothing,Hankerchief,Debit Card,,,,,
B-31688,13,3,2,Clothing,Hankerchief,COD,,,,,
B-31689,180,0,8,Clothing,Stole,COD,,,,,
B-31690,671,114,9,Electronics,Phones,Credit Card,,,,,
B-31691,22,11,3,Clothing,Kurti,COD,,,,,
B-31692,668,-31,3,Electronics,Printers,Credit Card,,,,,
B-31693,145,0,3,Clothing,Saree,UPI,,,,,
B-31694,24,8,2,Clothing,Skirt,Debit Card,,,,,
B-31695,476,0,3,Furniture,Chairs,COD,,,,,
B-31696,24,11,5,Clothing,Hankerchief,Debit Card,,,,,
B-31697,37,3,3,Clothing,Hankerchief,COD,,,,,
B-31698,152,50,6,Clothing,Stole,UPI,,,,,
B-31699,32,11,2,Clothing,Leggings,UPI,,,,,
B-31700,52,11,5,Clothing,Leggings,COD,,,,,
B-31701,24,11,3,Clothing,Hankerchief,Debit Card,,,,,
B-31702,473,42,4,Furniture,Chairs,COD,,,,,
B-31703,263,50,5,Clothing,Stole,COD,,,,,
B-31704,61,11,3,Clothing,Kurti,COD,,,,,
B-31705,469,-459,3,Electronics,Electronic Games,COD,,,,,
B-31706,1272,547,2,Electronics,Phones,COD,,,,,
B-31707,169,0,3,Electronics,Accessories,COD,,,,,
B-31708,25,11,3,Clothing,Leggings,Debit Card,,,,,
B-31709,457,-41,4,Clothing,Saree,COD,,,,,
B-31710,455,77,8,Electronics,Accessories,COD,,,,,
B-31711,25,2,2,Clothing,Hankerchief,Debit Card,,,,,
B-31712,450,-90,3,Electronics,Printers,COD,,,,,
B-31713,30,-35,1,Furniture,Chairs,COD,,,,,
B-31714,659,-37,2,Furniture,Bookcases,Credit Card,,,,,
B-31715,448,148,2,Electronics,Printers,COD,,,,,
B-31716,446,53,3,Electronics,Printers,COD,,,,,
B-31717,98,-45,2,Furniture,Chairs,UPI,,,,,
B-31718,443,11,1,Clothing,Saree,COD,,,,,
B-31719,427,-50,7,Electronics,Phones,COD,,,,,
B-31720,656,-36,2,Furniture,Bookcases,Credit Card,,,,,
B-31721,424,161,2,Clothing,Saree,COD,,,,,
B-31722,27,8,2,Clothing,T-shirt,Debit Card,,,,,
B-31723,424,-272,5,Electronics,Phones,COD,,,,,
B-31724,202,4,4,Clothing,Hankerchief,COD,,,,,
B-31725,1275,357,2,Electronics,Phones,UPI,,,,,
B-31726,418,70,7,Electronics,Phones,COD,,,,,
B-31727,417,49,3,Electronics,Electronic Games,COD,,,,,
B-31728,199,48,4,Clothing,Stole,UPI,,,,,
B-31729,385,-77,11,Furniture,Furnishings,UPI,,,,,
B-31730,414,199,3,Electronics,Phones,COD,,,,,
B-31731,97,-45,4,Clothing,Saree,COD,,,,,
B-31732,648,50,6,Electronics,Electronic Games,Credit Card,,,,,
B-31733,27,-25,2,Clothing,Shirt,Debit Card,,,,,
B-31734,27,12,1,Clothing,Stole,Debit Card,,,,,
B-31735,27,1,1,Clothing,Stole,UPI,,,,,
B-31736,413,-314,9,Furniture,Chairs,COD,,,,,
B-31737,53,2,4,Clothing,Hankerchief,COD,,,,,
B-31738,29,8,5,Clothing,Hankerchief,UPI,,,,,
B-31739,30,13,1,Clothing,T-shirt,UPI,,,,,
B-31740,412,412,6,Clothing,Saree,COD,,,,,
B-31741,646,-23,2,Electronics,Printers,Credit Card,,,,,
B-31742,30,-5,5,Clothing,Stole,UPI,,,,,
B-31743,618,27,4,Furniture,Bookcases,Credit Card,,,,,
B-31744,143,-124,5,Clothing,Saree,UPI,,,,,
B-31745,31,1,2,Clothing,Hankerchief,UPI,,,,,
B-31746,409,86,3,Clothing,Saree,COD,,,,,
B-31747,406,126,2,Clothing,Saree,COD,,,,,
B-31748,565,66,7,Clothing,Saree,Credit Card,,,,,
B-31749,85,2,6,Clothing,Stole,COD,,,,,
B-31750,561,118,5,Furniture,Bookcases,Credit Card,,,,,
B-31751,503,-56,2,Clothing,Trousers,COD,,,,,
B-31752,31,14,3,Clothing,Stole,UPI,,,,,
B-31753,398,111,8,Clothing,Hankerchief,COD,,,,,
B-31754,388,93,2,Furniture,Bookcases,COD,,,,,
B-31755,498,-116,4,Clothing,Saree,UPI,,,,,
B-31756,561,212,3,Clothing,Saree,Credit Card,,,,,
B-31757,61,3,4,Clothing,Hankerchief,COD,,,,,
B-31758,34,-22,4,Clothing,T-shirt,COD,,,,,
B-31759,32,6,3,Clothing,Shirt,UPI,,,,,
B-31760,623,-192,3,Furniture,Tables,UPI,,,,,
B-31761,520,151,3,Electronics,Phones,Credit Card,,,,,
B-31762,32,-16,6,Clothing,Saree,UPI,,,,,
B-31763,32,-5,5,Clothing,Hankerchief,UPI,,,,,
B-31764,510,234,6,Electronics,Electronic Games,EMI,,,,,
B-31765,382,68,3,Clothing,Saree,COD,,,,,
B-31766,33,13,3,Clothing,Leggings,UPI,,,,,
B-31767,381,-13,2,Clothing,Saree,COD,,,,,
B-31768,490,88,2,Electronics,Accessories,EMI,,,,,
B-31769,381,144,2,Clothing,Saree,COD,,,,,
B-31770,487,143,4,Electronics,Phones,EMI,,,,,
B-31771,366,84,3,Furniture,Bookcases,COD,,,,,
B-31772,33,-29,3,Clothing,Shirt,UPI,,,,,
B-31773,365,107,3,Electronics,Phones,COD,,,,,
B-31774,207,-100,2,Clothing,Saree,UPI,,,,,
B-31775,359,-338,5,Furniture,Bookcases,COD,,,,,
B-31776,351,-47,8,Electronics,Phones,COD,,,,,
B-31777,485,199,4,Clothing,Saree,EMI,,,,,
B-31778,37,-23,4,Clothing,Shirt,UPI,,,,,
B-31779,34,10,2,Clothing,T-shirt,Debit Card,,,,,
B-31780,346,108,3,Furniture,Chairs,COD,,,,,
B-31781,342,-103,4,Electronics,Electronic Games,COD,,,,,
B-31782,35,-8,2,Furniture,Furnishings,Debit Card,,,,,
B-31783,121,41,4,Clothing,Stole,UPI,,,,,
B-31784,336,57,2,Electronics,Phones,COD,,,,,
B-31785,336,71,3,Furniture,Bookcases,COD,,,,,
B-31786,27,4,1,Clothing,Hankerchief,COD,,,,,
B-31787,333,50,2,Electronics,Phones,COD,,,,,
B-31788,36,7,3,Clothing,Leggings,Debit Card,,,,,
B-31789,333,-15,3,Electronics,Phones,COD,,,,,
B-31790,327,114,4,Clothing,Trousers,COD,,,,,
B-31791,18,6,3,Clothing,Hankerchief,UPI,,,,,
B-31792,325,32,7,Clothing,T-shirt,COD,,,,,
B-31793,482,-6,7,Electronics,Electronic Games,EMI,,,,,
B-31794,465,-33,4,Electronics,Phones,EMI,,,,,
B-31795,40,-12,3,Clothing,Shirt,COD,,,,,
B-31796,107,36,6,Clothing,Stole,COD,,,,,
B-31797,312,-312,7,Furniture,Chairs,COD,,,,,
B-31798,451,25,3,Electronics,Phones,EMI,,,,,
B-31799,312,62,1,Electronics,Electronic Games,COD,,,,,
B-31800,311,72,2,Furniture,Bookcases,COD,,,,,
B-31801,11,5,2,Clothing,Hankerchief,UPI,,,,,
B-31802,37,-5,3,Clothing,T-shirt,Debit Card,,,,,
B-31803,444,-200,4,Electronics,Phones,EMI,,,,,
B-31804,434,26,11,Clothing,Shirt,Credit Card,,,,,
B-31805,299,0,6,Clothing,Stole,COD,,,,,
B-31806,37,17,3,Clothing,Hankerchief,Debit Card,,,,,
B-31807,299,113,2,Furniture,Bookcases,COD,,,,,
B-31808,298,74,2,Furniture,Bookcases,COD,,,,,
B-31809,94,7,7,Clothing,Leggings,UPI,,,,,
B-31810,296,225,11,Clothing,Saree,COD,,,,,
B-31811,37,17,3,Clothing,Hankerchief,Debit Card,,,,,
B-31812,291,93,2,Electronics,Printers,COD,,,,,
B-31813,327,-39,1,Electronics,Phones,COD,,,,,
B-31814,291,119,11,Clothing,Saree,COD,,,,,
B-31815,287,-66,6,Clothing,Kurti,COD,,,,,
B-31816,42,15,1,Electronics,Accessories,UPI,,,,,
B-31817,429,61,3,Electronics,Electronic Games,Credit Card,,,,,
B-31818,285,128,2,Electronics,Printers,COD,,,,,
B-31819,277,3,1,Electronics,Electronic Games,COD,,,,,
B-31820,274,-7,4,Electronics,Phones,COD,,,,,
B-31821,273,-87,4,Electronics,Phones,COD,,,,,
B-31822,269,91,1,Electronics,Electronic Games,COD,,,,,
B-31823,11,5,1,Clothing,Skirt,COD,,,,,
B-31824,39,2,2,Clothing,Saree,Debit Card,,,,,
B-31825,264,-26,3,Clothing,Trousers,COD,,,,,
B-31826,40,16,3,Clothing,Hankerchief,Debit Card,,,,,
B-31827,41,19,2,Clothing,T-shirt,Debit Card,,,,,
B-31828,253,-63,2,Clothing,Saree,UPI,,,,,
B-31829,406,97,7,Furniture,Chairs,Credit Card,,,,,
B-31830,32,7,3,Clothing,Hankerchief,COD,,,,,
B-31831,260,68,2,Electronics,Printers,COD,,,,,
B-31832,41,19,5,Clothing,Hankerchief,Debit Card,,,,,
B-31833,401,13,6,Furniture,Chairs,Credit Card,,,,,
B-31834,382,30,3,Clothing,Saree,Credit Card,,,,,
B-31835,867,251,5,Electronics,Phones,COD,,,,,
B-31836,43,0,3,Clothing,Saree,Debit Card,,,,,
B-31837,43,-43,7,Clothing,Stole,Debit Card,,,,,
B-31838,74,29,3,Clothing,Stole,COD,,,,,
B-31839,44,-26,3,Clothing,Hankerchief,Debit Card,,,,,
B-31840,259,-55,2,Furniture,Chairs,COD,,,,,
B-31841,257,23,5,Clothing,Hankerchief,COD,,,,,
B-31842,76,27,5,Clothing,Stole,COD,,,,,
B-31843,44,-32,3,Clothing,Stole,Debit Card,,,,,
B-31844,257,3,2,Clothing,Saree,COD,,,,,
B-31845,255,76,9,Clothing,Hankerchief,COD,,,,,
B-31846,44,14,3,Clothing,Hankerchief,Debit Card,,,,,
B-31847,45,-2,4,Clothing,Shirt,COD,,,,,
B-31848,44,-3,1,Clothing,Saree,Debit Card,,,,,
B-31849,382,119,2,Clothing,Saree,Credit Card,,,,,
B-31850,250,100,3,Clothing,Trousers,COD,,,,,
B-31851,45,-15,2,Furniture,Chairs,COD,,,,,
B-31852,246,61,2,Furniture,Bookcases,COD,,,,,
B-31853,50,25,5,Clothing,Stole,COD,,,,,
B-31854,246,98,5,Clothing,Hankerchief,COD,,,,,
B-31855,44,99,3,Clothing,Kurti,Debit Card,,,,,
B-31856,245,-78,3,Clothing,Saree,COD,,,,,
B-31857,245,30,2,Clothing,Saree,COD,,,,,
B-31858,376,0,7,Clothing,Stole,Credit Card,,,,,
B-31859,45,1,3,Clothing,T-shirt,Debit Card,,,,,
B-31860,45,-28,2,Clothing,Stole,Debit Card,,,,,
B-31861,244,-122,5,Furniture,Furnishings,COD,,,,,
B-31862,244,83,2,Furniture,Bookcases,COD,,,,,
B-31863,10,4,1,Clothing,Kurti,UPI,,,,,
B-31864,375,180,3,Furniture,Bookcases,Credit Card,,,,,
B-31865,46,14,5,Clothing,Skirt,Debit Card,,,,,
B-31866,49,-31,2,Clothing,Stole,UPI,,,,,
B-31867,47,-20,2,Clothing,Kurti,Debit Card,,,,,
B-31868,355,-114,7,Clothing,Stole,Credit Card,,,,,
B-31869,32,8,5,Clothing,Hankerchief,UPI,,,,,
B-31870,243,-14,2,Furniture,Chairs,COD,,,,,
B-31871,241,-77,4,Electronics,Electronic Games,COD,,,,,
B-31872,47,15,5,Clothing,Saree,Debit Card,,,,,
B-31873,50,-10,6,Clothing,Skirt,Debit Card,,,,,
B-31874,15,6,2,Clothing,Hankerchief,COD,,,,,
B-31875,148,24,3,Clothing,Stole,COD,,,,,
B-31876,299,-28,3,Electronics,Electronic Games,UPI,,,,,
B-31877,68,-30,1,Electronics,Phones,UPI,,,,,
B-31878,52,18,5,Clothing,Leggings,Debit Card,,,,,
B-31879,239,-162,5,Furniture,Chairs,COD,,,,,
B-31880,27,6,3,Clothing,Skirt,COD,,,,,
B-31881,238,20,2,Clothing,Saree,COD,,,,,
B-31882,48,16,3,Clothing,Shirt,COD,,,,,
B-31883,66,22,3,Clothing,Stole,UPI,,,,,
B-31884,53,24,1,Clothing,Hankerchief,Debit Card,,,,,
B-31885,233,-10,5,Electronics,Electronic Games,COD,,,,,
B-31886,53,-2,3,Clothing,Saree,Debit Card,,,,,
B-31887,54,8,4,Clothing,T-shirt,Debit Card,,,,,
B-31888,352,-345,5,Clothing,Saree,Credit Card,,,,,
B-31889,349,0,7,Clothing,Stole,Credit Card,,,,,
B-31890,341,-85,6,Clothing,Trousers,Credit Card,,,,,
B-31891,54,12,3,Clothing,Saree,Debit Card,,,,,
B-31892,57,7,2,Clothing,Shirt,UPI,,,,,
B-31893,340,20,7,Clothing,Shirt,Credit Card,,,,,
B-31894,227,48,5,Clothing,Stole,COD,,,,,
B-31895,330,81,1,Furniture,Bookcases,Credit Card,,,,,
B-31896,216,-38,6,Furniture,Furnishings,UPI,,,,,
B-31897,224,-143,3,Furniture,Chairs,COD,,,,,
B-31898,55,-33,2,Furniture,Chairs,Debit Card,,,,,
B-31899,49,21,1,Clothing,Stole,UPI,,,,,
B-31900,224,87,3,Clothing,Trousers,COD,,,,,
B-31901,223,27,2,Furniture,Bookcases,COD,,,,,
B-31902,324,39,8,Electronics,Accessories,Credit Card,,,,,
B-31903,56,18,2,Clothing,Hankerchief,Debit Card,,,,,
B-31904,223,62,7,Clothing,Shirt,COD,,,,,
B-31905,10,2,2,Clothing,Skirt,COD,,,,,
B-31906,57,6,5,Clothing,Leggings,Debit Card,,,,,
B-31907,322,-113,4,Clothing,Saree,Credit Card,,,,,
B-31908,219,4,2,Clothing,Saree,COD,,,,,
B-31909,103,21,7,Clothing,Stole,UPI,,,,,
B-31910,47,-27,4,Clothing,Saree,COD,,,,,
B-31911,219,0,1,Clothing,Saree,COD,,,,,
B-31912,57,-48,6,Clothing,Leggings,Debit Card,,,,,
B-31913,319,102,6,Electronics,Accessories,Credit Card,,,,,
B-31914,315,-8,3,Furniture,Chairs,Credit Card,,,,,
B-31915,314,-41,3,Electronics,Electronic Games,Credit Card,,,,,
B-31916,311,40,1,Electronics,Electronic Games,EMI,,,,,
B-31917,307,74,3,Electronics,Accessories,EMI,,,,,
B-31918,294,109,7,Electronics,Accessories,EMI,,,,,
B-31919,216,-83,3,Electronics,Electronic Games,COD,,,,,
B-31920,58,-42,2,Furniture,Chairs,Debit Card,,,,,
B-31921,48,20,4,Clothing,Stole,UPI,,,,,
B-31922,54,14,3,Clothing,T-shirt,UPI,,,,,
B-31923,216,50,4,Clothing,Stole,COD,,,,,
B-31924,215,-30,2,Clothing,Saree,COD,,,,,
B-31925,43,8,3,Clothing,Leggings,COD,,,,,
B-31926,136,-33,5,Clothing,Saree,COD,,,,,
